type,clock_cycle,thickness tFE,Vdd,T_RISE ,T_FALL ,T_DELAY 
ncfet_buffer,900ps,6nm,0.6,3.057572e-12,2.955103e-12,8.691835e-12
ncfet_buffer,900ps,6nm,0.7,3.534556e-12,3.39558e-12,7.709907e-12
ncfet_buffer,900ps,6nm,0.8,4.240211e-12,4.11373e-12,7.247109e-12
ncfet_buffer,900ps,6nm,0.9,5.152129e-12,4.822938e-12,6.985758e-12
ncfet_buffer,900ps,700nm,0.3,1.458217e-11,1.604533e-11,3.915289e-11
ncfet_buffer,900ps,700nm,0.4,1.633964e-11,1.830821e-11,3.907867e-11
ncfet_buffer,900ps,700nm,0.5,1.855323e-11,2.09812e-11,3.850209e-11
ncfet_buffer,900ps,700nm,0.6,2.075644e-11,2.351933e-11,3.759557e-11
ncfet_buffer,900ps,700nm,0.7,2.281122e-11,2.585462e-11,3.664253e-11
ncfet_buffer,900ps,700nm,0.8,2.45439e-11,2.806345e-11,3.57523e-11
ncfet_buffer,900ps,700nm,0.9,2.611762e-11,3.010833e-11,3.497734e-11
ncfet_buffer,900ps,70nm,0.3,7.014304e-12,6.951966e-12,2.784092e-11
ncfet_buffer,900ps,70nm,0.4,4.540446e-12,4.468652e-12,1.736109e-11
ncfet_buffer,900ps,70nm,0.5,3.693197e-12,3.636553e-12,1.306308e-11
ncfet_buffer,900ps,70nm,0.6,3.898304e-12,3.920366e-12,1.157644e-11
ncfet_buffer,900ps,70nm,0.7,4.723274e-12,4.792137e-12,1.098072e-11
ncfet_buffer,900ps,70nm,0.8,5.724217e-12,5.78081e-12,1.069309e-11
ncfet_buffer,900ps,70nm,0.9,6.870605e-12,6.957447e-12,1.050917e-11
ncfet_buffer,900ps,7nm,0.3,6.906614e-12,6.796196e-12,2.842195e-11
ncfet_buffer,900ps,7nm,0.4,4.270565e-12,4.133725e-12,1.641866e-11
ncfet_buffer,900ps,7nm,0.5,3.191694e-12,3.070094e-12,1.103311e-11
ncfet_buffer,900ps,7nm,0.6,3.066853e-12,2.964047e-12,8.735387e-12
ncfet_buffer,900ps,7nm,0.7,3.535833e-12,3.409811e-12,7.769504e-12
ncfet_buffer,900ps,7nm,0.8,4.255577e-12,4.134633e-12,7.300616e-12
ncfet_buffer,900ps,7nm,0.9,5.173134e-12,4.948505e-12,7.041535e-12
ncfet_buffer,900ps,800nm,0.3,1.842846e-11,2.032003e-11,4.336119e-11
ncfet_buffer,900ps,800nm,0.4,2.041798e-11,2.306316e-11,4.294377e-11
ncfet_buffer,900ps,800nm,0.5,2.260399e-11,2.569595e-11,4.212533e-11
ncfet_buffer,900ps,800nm,0.6,2.461245e-11,2.808484e-11,4.10392e-11
ncfet_buffer,900ps,800nm,0.7,2.631302e-11,3.030994e-11,3.999381e-11
ncfet_buffer,900ps,800nm,0.8,2.801637e-11,3.231225e-11,3.906928e-11
ncfet_buffer,900ps,800nm,0.9,2.946591e-11,3.414449e-11,3.831741e-11
ncfet_buffer,900ps,80nm,0.3,7.04939e-12,6.994679e-12,2.776142e-11
ncfet_buffer,900ps,80nm,0.4,4.593605e-12,4.54394e-12,1.751745e-11
ncfet_buffer,900ps,80nm,0.5,3.783702e-12,3.764639e-12,1.340881e-11
ncfet_buffer,900ps,80nm,0.6,4.030869e-12,4.113977e-12,1.204428e-11
ncfet_buffer,900ps,80nm,0.7,4.93287e-12,5.025743e-12,1.149806e-11
ncfet_buffer,900ps,80nm,0.8,5.974183e-12,6.06272e-12,1.122152e-11
ncfet_buffer,900ps,80nm,0.9,7.134545e-12,7.310462e-12,1.103578e-11
ncfet_buffer,900ps,8nm,0.3,6.908205e-12,6.798218e-12,2.841103e-11
ncfet_buffer,900ps,8nm,0.4,4.270979e-12,4.136895e-12,1.642515e-11
ncfet_buffer,900ps,8nm,0.5,3.19595e-12,3.077713e-12,1.106469e-11
ncfet_buffer,900ps,8nm,0.6,3.07615e-12,2.973278e-12,8.779015e-12
ncfet_buffer,900ps,8nm,0.7,3.5481e-12,3.424326e-12,7.819777e-12
ncfet_buffer,900ps,8nm,0.8,4.271061e-12,4.155564e-12,7.354134e-12
ncfet_buffer,900ps,8nm,0.9,5.197792e-12,4.973683e-12,7.097303e-12
ncfet_buffer,900ps,90nm,0.3,7.084462e-12,7.040021e-12,2.7686e-11
ncfet_buffer,900ps,90nm,0.4,4.650152e-12,4.610838e-12,1.765166e-11
ncfet_buffer,900ps,90nm,0.5,3.884099e-12,3.910424e-12,1.376275e-11
ncfet_buffer,900ps,90nm,0.6,4.232606e-12,4.338796e-12,1.251331e-11
ncfet_buffer,900ps,90nm,0.7,5.144677e-12,5.216007e-12,1.201001e-11
ncfet_buffer,900ps,90nm,0.8,6.178964e-12,6.432847e-12,1.174479e-11
ncfet_buffer,900ps,90nm,0.9,7.447289e-12,7.655717e-12,1.15532e-11
ncfet_buffer,900ps,9nm,0.3,6.909808e-12,6.800247e-12,2.840016e-11
ncfet_buffer,900ps,9nm,0.4,4.273823e-12,4.117183e-12,1.643917e-11
ncfet_buffer,900ps,9nm,0.5,3.200329e-12,3.077059e-12,1.109629e-11
ncfet_buffer,900ps,9nm,0.6,3.085752e-12,2.982832e-12,8.822629e-12
ncfet_buffer,900ps,9nm,0.7,3.558769e-12,3.43912e-12,7.870057e-12
ncfet_buffer,900ps,9nm,0.8,4.286678e-12,4.176782e-12,7.407664e-12
ncfet_buffer,900ps,9nm,0.9,5.222264e-12,5.007138e-12,7.15307e-12
ncfet_nand,100ps,0nm,0.3,2.089285e-12,5.518626e-12,8.786861e-12
ncfet_nand,100ps,0nm,0.4,1.733259e-12,3.047463e-12,5.407405e-12
ncfet_nand,100ps,0nm,0.5,1.464904e-12,3.25558e-12,3.956405e-12
ncfet_nand,100ps,0nm,0.6,1.37178e-12,3.454144e-12,3.110623e-12
ncfet_nand,100ps,0nm,0.7,1.434857e-12,3.458542e-12,2.758617e-12
ncfet_nand,100ps,0nm,0.8,1.609169e-12,3.397515e-12,2.657951e-12
ncfet_nand,100ps,0nm,0.9,1.779152e-12,3.34396e-12,2.669542e-12
ncfet_nand,100ps,100nm,0.3,2.811152e-12,6.157518e-12,9.944205e-12
ncfet_nand,100ps,100nm,0.4,2.704594e-12,4.076878e-12,6.641946e-12
ncfet_nand,100ps,100nm,0.5,2.665048e-12,3.639821e-12,5.538805e-12
ncfet_nand,100ps,100nm,0.6,2.894745e-12,3.345266e-12,5.29571e-12
ncfet_nand,100ps,100nm,0.7,3.180219e-12,3.285436e-12,5.347163e-12
ncfet_nand,100ps,100nm,0.8,3.425088e-12,3.427378e-12,5.459028e-12
ncfet_nand,100ps,100nm,0.9,3.596012e-12,3.655552e-12,5.582701e-12
ncfet_nand,100ps,10nm,0.3,2.162828e-12,5.520673e-12,8.899004e-12
ncfet_nand,100ps,10nm,0.4,1.903212e-12,3.161601e-12,5.554211e-12
ncfet_nand,100ps,10nm,0.5,1.645791e-12,3.343207e-12,4.142559e-12
ncfet_nand,100ps,10nm,0.6,1.586569e-12,3.429387e-12,3.335849e-12
ncfet_nand,100ps,10nm,0.7,1.723376e-12,3.334264e-12,3.037765e-12
ncfet_nand,100ps,10nm,0.8,1.907464e-12,3.234196e-12,2.980697e-12
ncfet_nand,100ps,10nm,0.9,2.110128e-12,3.148104e-12,3.024954e-12
ncfet_nand,100ps,1nm,0.3,2.101418e-12,5.525256e-12,8.799621e-12
ncfet_nand,100ps,1nm,0.4,1.752489e-12,3.059938e-12,5.421621e-12
ncfet_nand,100ps,1nm,0.5,1.485297e-12,3.272677e-12,3.975637e-12
ncfet_nand,100ps,1nm,0.6,1.396519e-12,3.455467e-12,3.133592e-12
ncfet_nand,100ps,1nm,0.7,1.467979e-12,3.445429e-12,2.785377e-12
ncfet_nand,100ps,1nm,0.8,1.644102e-12,3.37774e-12,2.689993e-12
ncfet_nand,100ps,1nm,0.9,1.818124e-12,3.315351e-12,2.705218e-12
ncfet_nand,100ps,200nm,0.3,3.475315e-12,6.965792e-12,1.057831e-11
ncfet_nand,100ps,200nm,0.4,3.213183e-12,5.11623e-12,7.767496e-12
ncfet_nand,100ps,200nm,0.5,3.425907e-12,4.616811e-12,7.340986e-12
ncfet_nand,100ps,200nm,0.6,3.773172e-12,4.794888e-12,7.498041e-12
ncfet_nand,100ps,200nm,0.7,4.06235e-12,5.234834e-12,7.697786e-12
ncfet_nand,100ps,200nm,0.8,4.251587e-12,5.75935e-12,7.885616e-12
ncfet_nand,100ps,200nm,0.9,4.371042e-12,6.362687e-12,8.060795e-12
ncfet_nand,100ps,20nm,0.3,2.223796e-12,5.589491e-12,9.03782e-12
ncfet_nand,100ps,20nm,0.4,2.025944e-12,3.269027e-12,5.695939e-12
ncfet_nand,100ps,20nm,0.5,1.775737e-12,3.380811e-12,4.319004e-12
ncfet_nand,100ps,20nm,0.6,1.76709e-12,3.381104e-12,3.563606e-12
ncfet_nand,100ps,20nm,0.7,1.964039e-12,3.230243e-12,3.321846e-12
ncfet_nand,100ps,20nm,0.8,2.178414e-12,3.094129e-12,3.309072e-12
ncfet_nand,100ps,20nm,0.9,2.383672e-12,3.028465e-12,3.380757e-12
ncfet_nand,100ps,2nm,0.3,2.106291e-12,5.527878e-12,8.802469e-12
ncfet_nand,100ps,2nm,0.4,1.774393e-12,3.070587e-12,5.435962e-12
ncfet_nand,100ps,2nm,0.5,1.503407e-12,3.280721e-12,3.995103e-12
ncfet_nand,100ps,2nm,0.6,1.417794e-12,3.455194e-12,3.156774e-12
ncfet_nand,100ps,2nm,0.7,1.513229e-12,3.43177e-12,2.813053e-12
ncfet_nand,100ps,2nm,0.8,1.671912e-12,3.364392e-12,2.723145e-12
ncfet_nand,100ps,2nm,0.9,1.852249e-12,3.289843e-12,2.740977e-12
ncfet_nand,100ps,300nm,0.3,4.08578e-12,7.837834e-12,1.111519e-11
ncfet_nand,100ps,300nm,0.4,3.872268e-12,6.397876e-12,9.527964e-12
ncfet_nand,100ps,300nm,0.5,4.178696e-12,6.488271e-12,9.686531e-12
ncfet_nand,100ps,300nm,0.6,4.49829e-12,7.218667e-12,9.979032e-12
ncfet_nand,100ps,300nm,0.7,4.669171e-12,8.00271e-12,1.023564e-11
ncfet_nand,100ps,300nm,0.8,4.799691e-12,8.822743e-12,1.04538e-11
ncfet_nand,100ps,300nm,0.9,4.852567e-12,9.668529e-12,1.066955e-11
ncfet_nand,100ps,30nm,0.3,2.29775e-12,5.638002e-12,9.181725e-12
ncfet_nand,100ps,30nm,0.4,2.133148e-12,3.368527e-12,5.831274e-12
ncfet_nand,100ps,30nm,0.5,1.9053e-12,3.412088e-12,4.492423e-12
ncfet_nand,100ps,30nm,0.6,1.961026e-12,3.335859e-12,3.791287e-12
ncfet_nand,100ps,30nm,0.7,2.171573e-12,3.147963e-12,3.606005e-12
ncfet_nand,100ps,30nm,0.8,2.39783e-12,3.022454e-12,3.627989e-12
ncfet_nand,100ps,30nm,0.9,2.599064e-12,2.958208e-12,3.71782e-12
ncfet_nand,100ps,3nm,0.3,2.108673e-12,5.509016e-12,8.822557e-12
ncfet_nand,100ps,3nm,0.4,1.787741e-12,3.082907e-12,5.450705e-12
ncfet_nand,100ps,3nm,0.5,1.522809e-12,3.29162e-12,4.013385e-12
ncfet_nand,100ps,3nm,0.6,1.442324e-12,3.45027e-12,3.179759e-12
ncfet_nand,100ps,3nm,0.7,1.541071e-12,3.417992e-12,2.841394e-12
ncfet_nand,100ps,3nm,0.8,1.705892e-12,3.346053e-12,2.755162e-12
ncfet_nand,100ps,3nm,0.9,1.888837e-12,3.276814e-12,2.778145e-12
ncfet_nand,100ps,400nm,0.3,4.776537e-12,9.000595e-12,1.225428e-11
ncfet_nand,100ps,400nm,0.4,4.80253e-12,8.24987e-12,1.188395e-11
ncfet_nand,100ps,400nm,0.5,5.106744e-12,8.946909e-12,1.227725e-11
ncfet_nand,100ps,400nm,0.6,5.280494e-12,1.004446e-11,1.260934e-11
ncfet_nand,100ps,400nm,0.7,5.388751e-12,1.11612e-11,1.289e-11
ncfet_nand,100ps,400nm,0.8,5.409642e-12,1.218113e-11,1.313294e-11
ncfet_nand,100ps,400nm,0.9,5.392463e-12,1.320872e-11,1.336508e-11
ncfet_nand,100ps,40nm,0.3,2.383692e-12,5.710147e-12,9.313411e-12
ncfet_nand,100ps,40nm,0.4,2.223806e-12,3.472153e-12,5.95983e-12
ncfet_nand,100ps,40nm,0.5,2.013069e-12,3.433091e-12,4.652672e-12
ncfet_nand,100ps,40nm,0.6,2.127218e-12,3.284746e-12,4.017918e-12
ncfet_nand,100ps,40nm,0.7,2.353818e-12,3.087088e-12,3.884161e-12
ncfet_nand,100ps,40nm,0.8,2.589549e-12,2.976804e-12,3.933175e-12
ncfet_nand,100ps,40nm,0.9,2.799105e-12,2.940863e-12,4.034775e-12
ncfet_nand,100ps,4nm,0.3,2.114765e-12,5.516442e-12,8.83555e-12
ncfet_nand,100ps,4nm,0.4,1.802885e-12,3.088677e-12,5.465306e-12
ncfet_nand,100ps,4nm,0.5,1.538831e-12,3.300079e-12,4.031183e-12
ncfet_nand,100ps,4nm,0.6,1.458542e-12,3.448877e-12,3.202218e-12
ncfet_nand,100ps,4nm,0.7,1.561333e-12,3.405441e-12,2.869699e-12
ncfet_nand,100ps,4nm,0.8,1.734319e-12,3.328006e-12,2.787195e-12
ncfet_nand,100ps,4nm,0.9,1.920487e-12,3.242007e-12,2.812613e-12
ncfet_nand,100ps,500nm,0.3,5.703848e-12,1.063478e-11,1.42617e-11
ncfet_nand,100ps,500nm,0.4,5.910713e-12,1.080521e-11,1.458146e-11
ncfet_nand,100ps,500nm,0.5,6.107153e-12,1.198083e-11,1.505461e-11
ncfet_nand,100ps,500nm,0.6,6.176651e-12,1.331073e-11,1.538217e-11
ncfet_nand,100ps,500nm,0.7,6.156185e-12,1.460733e-11,1.568414e-11
ncfet_nand,100ps,500nm,0.8,6.085534e-12,1.590955e-11,1.593137e-11
ncfet_nand,100ps,500nm,0.9,5.96941e-12,1.709766e-11,1.621869e-11
ncfet_nand,100ps,50nm,0.3,2.462217e-12,5.771558e-12,9.432606e-12
ncfet_nand,100ps,50nm,0.4,2.329201e-12,3.570278e-12,6.083247e-12
ncfet_nand,100ps,50nm,0.5,2.128001e-12,3.454486e-12,4.812637e-12
ncfet_nand,100ps,50nm,0.6,2.277183e-12,3.25202e-12,4.242856e-12
ncfet_nand,100ps,50nm,0.7,2.518684e-12,3.048758e-12,4.154039e-12
ncfet_nand,100ps,50nm,0.8,2.76258e-12,2.961747e-12,4.223104e-12
ncfet_nand,100ps,50nm,0.9,2.969832e-12,2.96705e-12,4.3326e-12
ncfet_nand,100ps,5nm,0.3,2.1211e-12,5.539189e-12,8.845966e-12
ncfet_nand,100ps,5nm,0.4,1.815309e-12,3.099803e-12,5.479805e-12
ncfet_nand,100ps,5nm,0.5,1.556415e-12,3.304469e-12,4.049382e-12
ncfet_nand,100ps,5nm,0.6,1.478797e-12,3.448037e-12,3.22537e-12
ncfet_nand,100ps,5nm,0.7,1.589594e-12,3.3926e-12,2.8979e-12
ncfet_nand,100ps,5nm,0.8,1.759343e-12,3.310591e-12,2.819251e-12
ncfet_nand,100ps,5nm,0.9,1.949295e-12,3.23352e-12,2.849214e-12
ncfet_nand,100ps,600nm,0.3,6.939186e-12,1.316752e-11,1.695435e-11
ncfet_nand,100ps,600nm,0.4,7.135764e-12,1.392412e-11,1.756207e-11
ncfet_nand,100ps,600nm,0.5,7.206414e-12,1.552886e-11,1.801471e-11
ncfet_nand,100ps,600nm,0.6,7.126931e-12,1.718231e-11,1.835375e-11
ncfet_nand,100ps,600nm,0.7,6.980363e-12,1.857643e-11,1.863404e-11
ncfet_nand,100ps,600nm,0.8,6.835305e-12,2.002181e-11,1.89211e-11
ncfet_nand,100ps,600nm,0.9,6.658154e-12,2.133887e-11,1.923312e-11
ncfet_nand,100ps,60nm,0.3,2.542213e-12,5.856015e-12,9.548676e-12
ncfet_nand,100ps,60nm,0.4,2.410399e-12,3.669357e-12,6.201633e-12
ncfet_nand,100ps,60nm,0.5,2.257689e-12,3.483262e-12,4.968971e-12
ncfet_nand,100ps,60nm,0.6,2.41393e-12,3.237617e-12,4.464747e-12
ncfet_nand,100ps,60nm,0.7,2.669787e-12,3.041232e-12,4.414366e-12
ncfet_nand,100ps,60nm,0.8,2.918977e-12,2.974926e-12,4.497876e-12
ncfet_nand,100ps,60nm,0.9,3.122729e-12,3.02246e-12,4.612061e-12
ncfet_nand,100ps,6nm,0.3,2.127541e-12,5.528784e-12,8.863687e-12
ncfet_nand,100ps,6nm,0.4,1.830508e-12,3.110697e-12,5.494462e-12
ncfet_nand,100ps,6nm,0.5,1.582767e-12,3.314782e-12,4.067468e-12
ncfet_nand,100ps,6nm,0.6,1.504541e-12,3.446074e-12,3.248532e-12
ncfet_nand,100ps,6nm,0.7,1.614483e-12,3.379661e-12,2.925946e-12
ncfet_nand,100ps,6nm,0.8,1.78782e-12,3.294129e-12,2.851335e-12
ncfet_nand,100ps,6nm,0.9,1.983683e-12,3.208074e-12,2.884346e-12
ncfet_nand,100ps,700nm,0.3,8.429677e-12,1.662666e-11,2.013072e-11
ncfet_nand,100ps,700nm,0.4,8.522591e-12,1.792862e-11,2.079244e-11
ncfet_nand,100ps,700nm,0.5,8.420543e-12,1.98329e-11,2.121899e-11
ncfet_nand,100ps,700nm,0.6,8.196299e-12,2.160297e-11,2.154122e-11
ncfet_nand,100ps,700nm,0.7,7.939001e-12,2.311416e-11,2.181873e-11
ncfet_nand,100ps,700nm,0.8,7.681684e-12,2.466386e-11,2.213613e-11
ncfet_nand,100ps,700nm,0.9,7.445468e-12,2.615235e-11,2.249425e-11
ncfet_nand,100ps,70nm,0.3,2.620314e-12,5.923102e-12,9.656591e-12
ncfet_nand,100ps,70nm,0.4,2.482137e-12,3.768509e-12,6.316758e-12
ncfet_nand,100ps,70nm,0.5,2.369664e-12,3.517423e-12,5.116837e-12
ncfet_nand,100ps,70nm,0.6,2.544808e-12,3.235048e-12,4.683306e-12
ncfet_nand,100ps,70nm,0.7,2.809689e-12,3.0722909999999998e-12,4.665863e-12
ncfet_nand,100ps,70nm,0.8,3.060539e-12,3.041521e-12,4.758758e-12
ncfet_nand,100ps,70nm,0.9,3.259745e-12,3.134741e-12,4.874908e-12
ncfet_nand,100ps,7nm,0.3,2.133368e-12,5.529865e-12,8.877248e-12
ncfet_nand,100ps,7nm,0.4,1.850774e-12,3.12134e-12,5.509637e-12
ncfet_nand,100ps,7nm,0.5,1.599835e-12,3.325135e-12,4.08996e-12
ncfet_nand,100ps,7nm,0.6,1.527591e-12,3.443137e-12,3.271675e-12
ncfet_nand,100ps,7nm,0.7,1.637612e-12,3.366174e-12,2.953801e-12
ncfet_nand,100ps,7nm,0.8,1.824811e-12,3.279705e-12,2.882586e-12
ncfet_nand,100ps,7nm,0.9,2.027148e-12,3.192367e-12,2.920028e-12
ncfet_nand,100ps,800nm,0.3,1.01297e-11,2.147231e-11,2.383426e-11
ncfet_nand,100ps,800nm,0.4,1.004995e-11,2.291755e-11,2.437085e-11
ncfet_nand,100ps,800nm,0.5,9.747306e-12,2.476355e-11,2.473105e-11
ncfet_nand,100ps,800nm,0.6,9.402285e-12,2.676114e-11,2.500533e-11
ncfet_nand,100ps,800nm,0.7,9.051304e-12,2.838473e-11,2.529531e-11
ncfet_nand,100ps,800nm,0.8,8.703334e-12,2.994121e-11,2.563792e-11
ncfet_nand,100ps,800nm,0.9,8.441889e-12,3.138362e-11,2.607816e-11
ncfet_nand,100ps,80nm,0.3,2.672577e-12,6.020362e-12,9.76144e-12
ncfet_nand,100ps,80nm,0.4,2.559935e-12,3.878531e-12,6.431944e-12
ncfet_nand,100ps,80nm,0.5,2.47418e-12,3.552636e-12,5.2577e-12
ncfet_nand,100ps,80nm,0.6,2.665821e-12,3.255095e-12,4.897303e-12
ncfet_nand,100ps,80nm,0.7,2.940131e-12,3.118614e-12,4.906604e-12
ncfet_nand,100ps,80nm,0.8,3.190784e-12,3.11776e-12,5.006049e-12
ncfet_nand,100ps,80nm,0.9,3.382111e-12,3.271073e-12,5.115854e-12
ncfet_nand,100ps,8nm,0.3,2.149719e-12,5.518411e-12,8.872886e-12
ncfet_nand,100ps,8nm,0.4,1.865878e-12,3.138365e-12,5.52663e-12
ncfet_nand,100ps,8nm,0.5,1.615937e-12,3.33045e-12,4.104985e-12
ncfet_nand,100ps,8nm,0.6,1.54911e-12,3.443153e-12,3.290367e-12
ncfet_nand,100ps,8nm,0.7,1.657655e-12,3.3592e-12,2.982073e-12
ncfet_nand,100ps,8nm,0.8,1.858724e-12,3.263353e-12,2.915046e-12
ncfet_nand,100ps,8nm,0.9,2.056267e-12,3.182351e-12,2.955696e-12
ncfet_nand,100ps,90nm,0.3,2.745301e-12,6.099311e-12,9.85661e-12
ncfet_nand,100ps,90nm,0.4,2.635276e-12,3.97934e-12,6.538553e-12
ncfet_nand,100ps,90nm,0.5,2.571979e-12,3.594119e-12,5.397099e-12
ncfet_nand,100ps,90nm,0.6,2.780731e-12,3.292886e-12,5.10082e-12
ncfet_nand,100ps,90nm,0.7,3.064034e-12,3.186801e-12,5.130751e-12
ncfet_nand,100ps,90nm,0.8,3.31217e-12,3.243575e-12,5.231938e-12
ncfet_nand,100ps,90nm,0.9,3.494369e-12,3.439365e-12,5.347533e-12
ncfet_nand,100ps,9nm,0.3,2.156326e-12,5.519644e-12,8.885902e-12
ncfet_nand,100ps,9nm,0.4,1.887369e-12,3.149494e-12,5.540205e-12
ncfet_nand,100ps,9nm,0.5,1.631208e-12,3.339459e-12,4.127273e-12
ncfet_nand,100ps,9nm,0.6,1.564654e-12,3.439521e-12,3.313474e-12
ncfet_nand,100ps,9nm,0.7,1.691964e-12,3.346859e-12,3.010104e-12
ncfet_nand,100ps,9nm,0.8,1.885022e-12,3.248694e-12,2.94777e-12
ncfet_nand,100ps,9nm,0.9,2.084189e-12,3.166123e-12,2.991601e-12
ncfet_nand,200ps,0nm,0.3,3.72278e-12,5.537364e-12,1.209859e-11
ncfet_nand,200ps,0nm,0.4,3.063581e-12,5.176756e-12,7.769643e-12
ncfet_nand,200ps,0nm,0.5,2.480252e-12,5.618277e-12,5.417576e-12
ncfet_nand,200ps,0nm,0.6,2.34921e-12,4.819841e-12,4.48551e-12
ncfet_nand,200ps,0nm,0.7,2.555578e-12,4.455222e-12,4.245174e-12
ncfet_nand,200ps,0nm,0.8,2.933847e-12,4.414736e-12,4.294209e-12
ncfet_nand,200ps,0nm,0.9,3.338087e-12,4.503113e-12,4.455093e-12
ncfet_nand,200ps,100nm,0.3,4.776433e-12,6.341784e-12,1.262687e-11
ncfet_nand,200ps,100nm,0.4,4.079205e-12,5.706573e-12,8.797845e-12
ncfet_nand,200ps,100nm,0.5,3.970538e-12,5.507265e-12,7.28071e-12
ncfet_nand,200ps,100nm,0.6,4.376256e-12,5.056364e-12,7.159832e-12
ncfet_nand,200ps,100nm,0.7,4.880709e-12,4.915472e-12,7.401466e-12
ncfet_nand,200ps,100nm,0.8,5.316045e-12,5.068976e-12,7.69741e-12
ncfet_nand,200ps,100nm,0.9,5.645883e-12,5.338034e-12,7.988491e-12
ncfet_nand,200ps,10nm,0.3,3.879323e-12,5.601973e-12,1.216133e-11
ncfet_nand,200ps,10nm,0.4,3.210252e-12,5.253377e-12,7.88268e-12
ncfet_nand,200ps,10nm,0.5,2.68238e-12,5.738075e-12,5.598001e-12
ncfet_nand,200ps,10nm,0.6,2.634768e-12,4.918247e-12,4.745454e-12
ncfet_nand,200ps,10nm,0.7,2.924571e-12,4.508403e-12,4.572503e-12
ncfet_nand,200ps,10nm,0.8,3.299068e-12,4.431806e-12,4.668114e-12
ncfet_nand,200ps,10nm,0.9,3.706278e-12,4.562991e-12,4.864657e-12
ncfet_nand,200ps,1nm,0.3,3.738551e-12,5.543375e-12,1.210502e-11
ncfet_nand,200ps,1nm,0.4,3.072331e-12,5.187144e-12,7.781244e-12
ncfet_nand,200ps,1nm,0.5,2.498857e-12,5.633388e-12,5.435803e-12
ncfet_nand,200ps,1nm,0.6,2.378312e-12,4.836747e-12,4.511131e-12
ncfet_nand,200ps,1nm,0.7,2.594001e-12,4.46941e-12,4.275644e-12
ncfet_nand,200ps,1nm,0.8,2.972621e-12,4.419074e-12,4.33177e-12
ncfet_nand,200ps,1nm,0.9,3.378956e-12,4.502118e-12,4.496802e-12
ncfet_nand,200ps,200nm,0.3,5.422149e-12,7.164029e-12,1.290272e-11
ncfet_nand,200ps,200nm,0.4,4.866871e-12,6.034212e-12,9.89258e-12
ncfet_nand,200ps,200nm,0.5,5.177288e-12,5.425455e-12,9.387461e-12
ncfet_nand,200ps,200nm,0.6,5.717775e-12,5.495798e-12,9.632105e-12
ncfet_nand,200ps,200nm,0.7,6.177677e-12,5.980802e-12,9.935258e-12
ncfet_nand,200ps,200nm,0.8,6.510775e-12,6.630368e-12,1.020785e-11
ncfet_nand,200ps,200nm,0.9,6.762989e-12,7.328371e-12,1.046542e-11
ncfet_nand,200ps,20nm,0.3,4.015579e-12,5.673308e-12,1.222605e-11
ncfet_nand,200ps,20nm,0.4,3.340353e-12,5.317311e-12,7.994506e-12
ncfet_nand,200ps,20nm,0.5,2.829374e-12,5.818987e-12,5.777476e-12
ncfet_nand,200ps,20nm,0.6,2.867122e-12,4.958228e-12,5.001304e-12
ncfet_nand,200ps,20nm,0.7,3.22445e-12,4.534618e-12,4.900161e-12
ncfet_nand,200ps,20nm,0.8,3.621263e-12,4.455913e-12,5.039098e-12
ncfet_nand,200ps,20nm,0.9,4.015984e-12,4.575629e-12,5.26298e-12
ncfet_nand,200ps,2nm,0.3,3.760982e-12,5.54901e-12,1.211145e-11
ncfet_nand,200ps,2nm,0.4,3.073512e-12,5.195887e-12,7.792792e-12
ncfet_nand,200ps,2nm,0.5,2.526004e-12,5.647784e-12,5.453985e-12
ncfet_nand,200ps,2nm,0.6,2.407068e-12,4.852701e-12,4.536837e-12
ncfet_nand,200ps,2nm,0.7,2.632675e-12,4.478991e-12,4.308642e-12
ncfet_nand,200ps,2nm,0.8,3.012812e-12,4.40591e-12,4.370114e-12
ncfet_nand,200ps,2nm,0.9,3.41657e-12,4.518037e-12,4.53705e-12
ncfet_nand,200ps,300nm,0.3,5.896087e-12,7.967024e-12,1.317331e-11
ncfet_nand,200ps,300nm,0.4,5.689331e-12,6.652703e-12,1.133469e-11
ncfet_nand,200ps,300nm,0.5,6.203291e-12,6.600341e-12,1.147425e-11
ncfet_nand,200ps,300nm,0.6,6.681572e-12,7.295016e-12,1.184979e-11
ncfet_nand,200ps,300nm,0.7,7.095266e-12,8.270609e-12,1.219236e-11
ncfet_nand,200ps,300nm,0.8,7.336146e-12,9.161218e-12,1.250531e-11
ncfet_nand,200ps,300nm,0.9,7.478717e-12,1.017619e-11,1.280069e-11
ncfet_nand,200ps,30nm,0.3,4.131426e-12,5.747261e-12,1.228761e-11
ncfet_nand,200ps,30nm,0.4,3.461025e-12,5.362231e-12,8.102509e-12
ncfet_nand,200ps,30nm,0.5,3.006564e-12,5.845181e-12,5.948589e-12
ncfet_nand,200ps,30nm,0.6,3.130399e-12,4.943205e-12,5.265557e-12
ncfet_nand,200ps,30nm,0.7,3.491981e-12,4.543046e-12,5.229171e-12
ncfet_nand,200ps,30nm,0.8,3.903439e-12,4.472867e-12,5.409642e-12
ncfet_nand,200ps,30nm,0.9,4.301326e-12,4.60006e-12,5.651912e-12
ncfet_nand,200ps,3nm,0.3,3.776251e-12,5.545512e-12,1.211235e-11
ncfet_nand,200ps,3nm,0.4,3.089974e-12,5.204087e-12,7.804302e-12
ncfet_nand,200ps,3nm,0.5,2.546976e-12,5.663396e-12,5.471159e-12
